"alias_id","alias","provider_id","mapped_product","product_id"
7673,atf sko,,Kerosene/Jet,1672
7674,ATK,,Jet A-1,1646
7685,autodiesel 10ppm sulphur biofree,,Ultra Low Sulfur Diesel,2326
7686,Autodiesel 10ppm Sulphur Biofree,,Ultra Low Sulfur Diesel,2326
7687,automotive diesel fuel - 10ppm sulphur,,Ultra Low Sulfur Diesel,2326
7688,automotive diesel fuel 10ppm sulphur,,Ultra Low Sulfur Diesel,2326
7689,automotive diesel fuel- 10ppm sulphur,,Ultra Low Sulfur Diesel,2326
7690,automotive diesel fuel-10ppm sulphur,,Ultra Low Sulfur Diesel,2326
7692,automotive gasoil (ago),,Gasoil/Diesel,1530
7695,av gas,,Aviation Gasoline,1138
7696,av-gas,,Aviation Gasoline,1138
72276,"88OI GASOLINE",,"88 Gasoline",1012
7698,avgas 100ll,,Aviation Gasoline,1138
7699,avgas 100ll (blue),,Aviation Gasoline,1138
7700,avgas(aviation spirit),,Aviation Gasoline,1138
7701,aviatioin spirit (aviation gasoline),,Aviation Gasoline,1138
7703,aviation gasoline (aviation spirit),,Aviation Gasoline,1138
7704,aviation spirit,,Aviation Gasoline,1138
7705,aviation spirit (avgas),,Aviation Gasoline,1138
7706,aviation spirit(avgas 100ll),,Aviation Gasoline,1138
7707,aviation spirit (aviation gasoline),,Aviation Gasoline,1138
7708,Aviation Turbine Fuel,,Jet A-1,1646
7709,AVIATION TURBINE FUEL(ATF)JET A-1,,Jet A-1,1646
7710,avjet low sulphur diesel,,Ultra Low Sulfur Diesel,2326
7721,b0 ulsd,,Ultra Low Sulfur Diesel,2326
7727,b7,,Diesel with Biodiesel,2324
7728,B7,,Diesel with Biodiesel,2324
7729,b7 ulsd,,Diesel with Biodiesel,2324
7730,B7 ULSD,,Diesel with Biodiesel,2324
7757,barriles de ulsd approx,,Ultra Low Sulfur Diesel,2326
7758,barriles ulsd,,Ultra Low Sulfur Diesel,2326
7761,base gasoline type 2,,Gasoline,1534
43994,TURBINE FUEL AVIATION JP 5,,Jet JP5,1650
27556,cutterstock,4839,Light Cycle Oil,1726
43990,HYDROCARBONS (JET FUEL),,Jet,1644
43992,JP-5JET FUEL,,Jet JP5,1650
44001,JET A1JET FUEL,,Jet A-1,1646
44007,Turbine Fuel Aviation Jp 5,,Jet JP5,1650
72277,"90OI GASOLINE",,"90 Gasoline",1016
72279,GASOLINE 83B0B9.9INT,,"83 Gasoline",1004
72280,GASOLINE 90 - REGULAR,,"90 Gasoline",1016
13898,gasoleo,,Gasoil,1510
27753,BNC,,Bintulu Condensate,2457
72281,GASOLINE 95 - PREMIUM,,"95 Gasoline",1024
118932,MOGAS  92RON,,"92 Gasoline",1020
46476,GASOLINE RON 80,,"80 Gasoline",1002
46477,"80 RON GASOLINE",,"80 Gasoline",1002
46478,CANADIAN GRADE GAS SUB 84,,"83 Gasoline",1004
43995,JET FUELJETA-1 WITH ADDITIVES,,Jet A-1,1646
46479,GASOLINE AKI83,,"83 Gasoline",1004
46480,"GASOLINE AKI 81,3",,"83 Gasoline",1004
46481,GASOLINE AKI 81.3,,"83 Gasoline",1004
46482,GASOLINE IAD 83,,"83 Gasoline",1004
43997,F44 AVIATION FUEL OIL,,Jet JP5,1650
46483,GASOLINE 84 AKI,,"84 Gasoline",1006
46484,GASOLINE 84 RON,,"84 Gasoline",1006
46485,UNLEADED GASOLINE (CPL V GRADE),,"84 Gasoline",1006
67461,JET FUEL (JET A),,Jet,1644
46486,MOGAS 84,,"84 Gasoline",1006
9037,disel,,Diesel,1394
9038,disel automotriz,,Diesel,1394
9039,DISEL B0,,Ultra Low Sulfur Diesel,2326
9040,DISTILAT GAS CONDENSATE,,Clean Condensate,1326
9041,distillate,,Middle Distillates,1846
9042,distillate diesel oil,,Diesel,1394
9043,distillate of gas condensate,,Clean Condensate,1326
9044,DISTILLATE OF GAS CONDENSATE,,Clean Condensate,1326
9045,distillate of gas condensates,,Clean Condensate,1326
46487,CANADIAN ULR 84,,"84 Gasoline",1006
9051,DMA GASOIL 0.1%,,Gasoil 1000ppm,1516
9052,dma marine gas oil,,Marine Diesel,1806
9053,DO,,Diesel,1394
46488,GASOLINE RON 84.7,,"84 Gasoline",1006
67464,JETFUEL A-1,,Jet A-1,1646
67470,MEXICO ZMVM 91 RD,,"91 Gasoline",1018
9084,dpk,,Kerosene/Jet,1672
9085,DPK,,Kerosene/Jet,1672
9086,D.P.K,,Kerosene/Jet,1672
9087,dpk (dual purpose kerosene),,Kerosene/Jet,1672
9088,DPK (Dual Purpose Kerosene),,Kerosene/Jet,1672
27754,TNC,,Terengganu Condensate,2458
46489,GASOLINE RON 84,,"84 Gasoline",1006
46490,V GRADE UNLEADED GASOLINE,,"84 Gasoline",1006
65463,V.NAPHTHA,,Virgin Naphtha,2376
9091,ds500,,Gasoil 500ppm,1514
9092,dsl #1 ls,,Low Sulfur Gasoil,1764
9093,DSL #1 LS,,Low Sulfur Diesel,1760
9094,dsl #2 hs,,High Sulfur Gasoil,1604
9095,DSL #2 HS,,High Sulfur diesel,1600
9103,d/.turbo a1,,Jet A-1,1646
9104,dual purpose kerosene,,Kerosene,1670
9105,dual purpose kerosene (jet a-1),,Jet A-1,1646
9109,d/.ulsd,,Ultra Low Sulfur Diesel,2326
9110,d/. ulsd,,Ultra Low Sulfur Diesel,2326
72286,MOTOR GASOLINE - REGULAR,,CBOB Regular,1298
9113,dunkerque (francia)nafta,,Naphtha,1886
9114,dural puprose kerosene,,Kerosene,1670
9117,dyed gasoil,,Gasoil,1510
9118,DYED GASOIL,,Gasoil,1510
9119,dyed gasoil (duty paid),,Gasoil,1510
9120,dyed gasoil (duty suspended),,Gasoil,1510
9121,DYED MARINE GASOIL,,Marine Diesel,1806
9122,DYED MARINE GAS OIL,,Marine Diesel,1806
9123,DYED MARINE GASOIL (DUTY FREE),,Marine Diesel,1806
9124,DYED MARINE GASOIL (DUTY PAID),,Marine Diesel,1806
9125,dyed mgo,,Marine Diesel,1806
9126,DYED MGO,,Marine Diesel,1806
9127,DYED MGO 0.1%,,Marine Diesel,1806
9128,DYED MGO 0.1% FAME FREE,,Marine Diesel,1806
9129,dyed mgo 0.1% max sulphur,,Marine Diesel,1806
9130,DYED MGO 0.1% MAX SULPHUR,,Marine Diesel,1806
9131,dyed mgo 0.1% max sulphur fame,,Marine Diesel,1806
9132,dyed mgo 0.1% max sulphur fame (duty suspended),,Marine Diesel,1806
9133,dyed mgo0.1% max sulphur fame free,,Marine Diesel,1806
9134,dyed mgo 0.1& max sulphur fame free,,Marine Diesel,1806
9135,dyed mgo 0.1% max sulphur fame free,,Marine Diesel,1806
9136,DYED MGO 0.1% MAX SULPHUR FAME FREE,,Marine Diesel,1806
9137,dyed mgo 0.1% max sulphur fame free (duty suspended),,Marine Diesel,1806
9138,dyed mgo .1% max sulphur fame free,,Marine Diesel,1806
9139,DYED MGO (DUTY PAID),,Marine Diesel,1806
9140,dyed mgo (duty payable),,Marine Diesel,1806
9141,dyed mgo - (duty suspended),,Marine Diesel,1806
9142,dyed mgo - duty suspended,,Marine Diesel,1806
9143,dyed mgo (duty suspended),,Marine Diesel,1806
9144,DYED MGO (DUTY SUSPENDED),,Marine Diesel,1806
9145,dyed mgo (duty suspendex),,Marine Diesel,1806
9146,dyed mgo (duy paid),,Marine Diesel,1806
9147,dyed mgo (duy suspended),,Marine Diesel,1806
9148,e012etanol,,Ethanol,1474
9149,/ e014 /e017gasoil,,Gasoil,1510
9150,/e-014/e-017gasolina sin plomo,,Gasoline,1534
9151,/ e-014 / e-017nafta a granel,,Naphtha,1886
9152,/ e014 /e017nafta a granel,,Naphtha,1886
9153,/ e014 /e017ulsd 10ppm,,Ultra Low Sulfur Diesel,2326
9154,e014nadfta,,Naphtha,1886
9155,/e017nafta a granel,,Naphtha,1886
9156,e018nafta,,Naphtha,1886
9157,e95,,"95 Gasoline",1024
46493,"85 RON GASOLINE",,"85 Gasoline",1008
46494,GASOLINE RON 85,,"85 Gasoline",1008
9211,ebob,,Eurobob,1480
9212,EBOB,,Eurobob,1480
9213,ebob gasoline,,Gasoline,1534
46495,CBOB 85 RON RVP >7.8,,"85 Gasoline",1008
46496,RON 85,,"85 Gasoline",1008
43998,"Aviation Turbine Fuel (Jet A or A-1), ASTM D1655",,Jet A-1,1646
9227,eethanol,,Ethanol,1474
46497,GASOLINE 85 RON,,"85 Gasoline",1008
44002,JET-A1JET FUEL,,Jet A-1,1646
46498,NAFTA ALTO OCTANO RON 85,,"85 Gasoline",1008
46499,"85 RON PARAGUAY",,"85 Gasoline",1008
46500,GASOLINE 85.5,,"85 Gasoline",1008
46501,GASOLINE RON 85.5,,"85 Gasoline",1008
9245,ehtanol,,Ethanol,1474
46502,NAFTA RON 85,,"85 Gasoline",1008
46503,UNLEADED GASOLINE 87 GRADE,,"87 Gasoline",1010
9255,embarque mgo,,Marine Diesel,1806
46504,REGULAR UNLEADED GASOLINE UNL 87,,"87 Gasoline",1010
9257,e/.mgo,,Marine Diesel,1806
44000,JETJET FUEL,114,Kerosene/Jet,1672
9260,en228,,Eurobob,1480
9261,EN228,,Eurobob,1480
9263,EN590 FRENCH WINTER SPEC AD10 DIESEL,,Ultra Low Sulfur Diesel,2326
9264,en590 uk summer 10ppm ad10 diesel,,Ultra Low Sulfur Diesel,2326
67476,"84 RON GASOLINE",,"84 Gasoline",1006
9266,en diesel,,Diesel,1394
44005,"JET FUEL (TURBO A1) CLEAN ON BOARD: AUGUST 13, 2021 FREIGHT PAYABLE AS",176,Jet A-1,1646
9282,esp,,Gasoline,1534
9283,Esp,,Gasoline,1534
9284,esp+gas-oil,,Clean petroleum products,1328
9285,esp g.oil,,Gasoil,1510
9286,esp goil jet,,Jet,1644
9287,espigon s.egasoil,,Gasoil,1510
9291,ess,,Gasoline,1534
9292,Ess,,Gasoline,1534
9293,essence,,Gasoline,1534
9294,Essence,,Gasoline,1534
9295,ESSENCE,,Gasoline,1534
9296,essence de p&eacute,,Gasoline,1534
9297,essence de pétrole,,Gasoline,1534
9298,Essence de pétrole,,Gasoline,1534
9299,essencee-commerce,,Gasoline,1534
9300,essence-gazoline.,,Gasoline,1534
9301,essence - gazoline.,,Gasoline,1534
9302,Essence - Gazoline.,,Gasoline,1534
9303,essence / relacheur,,Gasoline,1534
9304,essences,,Gasoline,1534
9305,essence sans plomb,,Gasoline,1534
9306,Essence Sans Plomb( Relacheur/Attente Instruction),,Gasoline,1534
9307,essence sp,,Gasoline,1534
9308,essence.s.p,,Gasoline,1534
9309,essences sp,,Gasoline,1534
9310,essences sp&eacute,,Gasoline,1534
9311,essence super.,,Gasoline,1534
9312,ess+gasoil,,Clean petroleum products,1328
9314,ess/g.oil.jet,,Clean petroleum products,1328
9320,ess(mouillage pour soutage),,Gasoline,1534
9321,esssence,,Gasoline,1534
67477,ANP MOGAS,,Gasoline,1534
9327,etahnol,,Ethanol,1474
44006,JET FUEL JETA-1 WITH ADDITIVES,114,Jet A-1,1646
9330,etanol,,Ethanol,1474
9331,etanol/productos quimicos,,Ethanol,1474
9333,E.T.B.E,,ETBE,1470
67479,GASOLINA 93 NOR,,"93 Gasoline",1022
9337,ethano,,Ethanol,1474
9339,ethanol외,,Ethanol,1474
9340,ethanol외11종,,Ethanol,1474
9341,ethanol 1100mt,,Ethanol,1474
9342,ethanol 12550mt,,Ethanol,1474
9343,ethanol 13000mt,,Ethanol,1474
9344,ethanol 14250mt,,Ethanol,1474
9345,ethanol 19200mt,,Ethanol,1474
9346,ethanol외2,,Ethanol,1474
9347,ethanol 2830mt(vopak),,Ethanol,1474
9348,ethanol 3300mt,,Ethanol,1474
9349,ethanol 3900mt,,Ethanol,1474
9350,통과화물ethanol 5500to,,Ethanol,1474
9351,ethanol외6종,,Ethanol,1474
9352,ethanol외7종,,Ethanol,1474
9353,ethanol 99.9,,Ethanol,1474
9354,ethanol 99.9외8종,,Ethanol,1474
9361,ethanol 99.9 unethyl alcohol,,Ethanol,1474
9362,ethanol 99.9unethyl alcohol,,Ethanol,1474
9363,ethanol alcohol,,Ethanol,1474
9366,ethanol anhydrous,,Ethanol,1474
9367,ethanol blend,,Ethanol,1474
9368,ethanol (denatured),,Ethanol,1474
9369,ethanole,,Ethanol,1474
9370,Ethanole,,Ethanol,1474
9371,éthanole,,Ethanol,1474
9372,ethanol (ethyl alcohol),,Ethanol,1474
9373,ethanol (ethyl alcohol) in bulk,,Ethanol,1474
9374,ethanol gasoline blends,,Ethanol,1474
9375,ethanol (low cie),,Ethanol,1474
9376,ethanol (oil tanker),,Ethanol,1474
9377,ethanol / toluene,,Ethanol,1474
9381,ethlanol,,Ethanol,1474
9391,ethyl alcohol (ethanol),,Ethanol,1474
27997,LINEAR AKIL BENCENO (LAB),,Blendings,1228
27998,LINEAR ALKYL BENCENO,,Blendings,1228
27999,LINEAR ALKYL BENZENES,,Blendings,1228
72287,ROCR,,CBOB Regular,1298
28000,LINEAR ALKYLBENZENEALKYL (C9) BENZENES,,Blendings,1228
9450,e/.ulsd,,Ultra Low Sulfur Diesel,2326
9451,e/. ulsd,,Ultra Low Sulfur Diesel,2326
46505,REGULAR 87 GASOLINE,,"87 Gasoline",1010
9453,euro bob gasoline,,Gasoline,1534
9454,eurobob gasoline,,Eurobob,1480
9455,eurodenaturant 96,,"96 Gasoline",1026
9456,euro diesel fuel (ulsd 10 ppm),,Ultra Low Sulfur Diesel,2326
9457,Eurograde,,Eurobob,1480
9458,eurosuper,,"95 Gasoline",1024
9465,exp/naphta,,Naphtha,1886
9466,exp. naphta,,Naphtha,1886
9474,export naphta,,Naphtha,1886
9483,f1- rbob,,RBOB,2092
9484,f2 gasoline,,Gasoline,1534
9485,f2 - rbob regular unleaded summer grade,,RBOB,2092
9486,F2 - RBOB Regular Unleaded Summer Grade,,RBOB,2092
9487,f35 aviation,,Jet,1644
9488,F76,,F-76 Military Diesel,1484
9489,F 76,,F-76 Military Diesel,1484
9491,f76 gas oil 0.1%,,Gasoil 1000ppm,1516
28002,HS LCCG,,Catalytic Cracked Gasoline,1288
28003,CCS (CUT CRACKED SPIRIT),,Catalytic Cracked Gasoline,1288
9501,fcc gasoiline,,Catalytic Cracked Gasoline,1288
9502,fcc gasoline,,Catalytic Cracked Gasoline,1288
9503,FCC GASOLINE,,Catalytic Cracked Gasoline,1288
9504,fcc gasoline (hccg),,Catalytic Cracked Gasoline,1288
46506,REGULAR GASOLINE 87 OCT RDP,,"87 Gasoline",1010
46507,MEXICO ROC 87RD REGULAR UNLEADED GASOLINE,,"87 Gasoline",1010
9531,FOD,,Diesel,1394
46508,NAFTA 87 RON,,"87 Gasoline",1010
46509,GASOLINE 87 RON,,"87 Gasoline",1010
9543,fo & ldo,,Light Diesel Oil,1728
9545,fo/ldo,,Light Diesel Oil,1728
46510,GASOLINE GRADE 1,,"87 Gasoline",1010
46511,MEXICO ROG 87RD REGULAR UNLEADED,,"87 Gasoline",1010
7041,클린디젤,,Ultra Low Sulfur Diesel,2326
9562,FORTCO CONDENSATE,,Clean Condensate,1326
9577,FRCCS,,Catalytic Cracked Gasoline,1288
9578,FRCCS FULL RANGE CRACKED BLACK SPIRIT,,Catalytic Cracked Gasoline,1288
9579,french navy f-76 gas oil,,F-76 Military Diesel,1484
27569,ULTRA LOW SULFUR DIESEL B0,73,Ultra Low Sulfur Diesel,2326
27570,ULTRA LOW SULFUR DIESEL B7,73,Ultra Low Sulfur Diesel,2326
9593,"fuel, aviation, turbine engine",,Jet,1644
9596,fuel cut+l/naphtha,,Light Naphtha,1734
27571,UNLEADED GASOLINE 150PPM SULPHUR,73,Gasoline,1534
72288,MOTOR GASOLINE - PREMIUM,,CBOB Premium,1296
9626,Fuel Oil D-1,,Diesel,1394
28008,CONDD,,Clean Condensate,1326
27586,HSD 100 PPM,107,Gasoil,1510
27587,LIGHT VIRGIN NAPHTHA(LVN),156,Light Virgin Naphtha,1738
27588,GASOLINE95,156,"95 Gasoline",1024
9697,galsoline,,Gasoline,1534
9698,gaoil 500ppm,,Gasoil 500ppm,1514
9699,gaosil,,Gasoil,1510
9700,gas 90,,"90 Gasoline",1016
9702,gas blend stock,,Gasoline Blendstock,1536
9703,GASCONDENCATE,,Clean Condensate,1326
9704,GAS CONDENCATE,,Clean Condensate,1326
9705,gascondensate,,Clean Condensate,1326
9706,gas condensate,,Clean Condensate,1326
9707,GASCONDENSATE,,Clean Condensate,1326
9708,GAS CONDENSATE,,Clean Condensate,1326
9709,GAS DISTILLATE,,Clean Condensate,1326
9710,gase oil,,Gasoil,1510
9711,GASILINA PREMIUM,,Gasoline,1534
9712,GASILINA REGULAR,,Gasoline,1534
9713,gas+jet+gasoline,,Clean petroleum products,1328
9714,gasline 95 ron,,"95 Gasoline",1024
9716,gas marine,,Marine Diesel,1806
9718,gas o,,Gasoil,1510
9720,gasoi,,Gasoil,1510
9701,gas 90 / turbo a1 / diesel b5-s50 /,,Clean petroleum products,1328
9722,gas oil,,Gasoil,1510
9723,gas oil(경유),,Gasoil,1510
9724,gas-oil,,Gasoil,1510
9726,gasoil통과화물,,Gasoil,1510
9728,gasoil',,Gasoil,1510
9729,gasoil(통과화물),,Gasoil,1510
9730,Gas-Oil,,Gasoil,1510
9731,GAS OIL,,Gasoil,1510
9734,GASOIL+,,Gasoil,1510
9735,gasoil 0.001s,,Ultra Low Sulfur Diesel,2326
9736,gasoil 0.005pct sulphur,,Gasoil 50ppm,1512
9737,gasoil 0.005s,,Gasoil 50ppm,1512
9738,gasoil 0.005% sulphur,,Gasoil 50ppm,1512
9741,gasoil 0.05 pct s (500ppm),,Gasoil 500ppm,1514
9742,gasoil 0.05 pct sulphur,,Gasoil 500ppm,1514
9743,gasoil 0.05pct sulphur,,Gasoil 500ppm,1514
9744,gas oil 0.05pct sulphur max,,Gasoil 500ppm,1514
9746,gasoil 0.05%s,,Gasoil 500ppm,1514
9747,gas oil 0.1,,Gasoil 1000ppm,1516
9748,gasoil 0.1%,,Gasoil 1000ppm,1516
9749,gasoil0.1,,Gasoil 1000ppm,1516
9750,GASOIL 0.1%,,Gasoil 1000ppm,1516
9753,gas oil 0.1 and segregated,,Gasoil 1000ppm,1516
9754,gas oil 0.1 pct sulphur,,Gasoil 1000ppm,1516
9755,gasoil 0.1 pct sulphur,,Gasoil 1000ppm,1516
9756,gasoil 0.1 pdt sulphur,,Gasoil 1000ppm,1516
9757,gasoil 0.1 sulphur,,Gasoil 1000ppm,1516
9758,"gasoil <0.1% sulphur, fame free",,Gasoil 1000ppm,1516
9759,gasoil 0.25%,,Gasoil 2500ppm,1520
9760,gasoil 0.25pct,,Gasoil 2500ppm,1520
9761,gasoil 0.25 pct s,,Gasoil 2500ppm,1520
9762,gasoil 0.25pct sulphur,,Gasoil 2500ppm,1520
9763,gasoil 0.30pct sulphur,,Gasoil 3000ppm,1522
9764,gasoil 0.30% sulphur,,Gasoil 3000ppm,1522
9765,gas oil 0.3pct,,Gasoil 3000ppm,1522
9766,gasoil 0.3pct,,Gasoil 3000ppm,1522
9767,gasoil 0.3 pct s,,Gasoil 3000ppm,1522
9768,gasoil 0.5%,,Gasoil 5000ppm,1526
9769,gasoil 0.50%,,Gasoil 5000ppm,1526
9770,gasoil 0.5pct,,Gasoil 5000ppm,1526
9771,gasoil 0.5 pct s,,Gasoil 5000ppm,1526
9772,gasoil 0.5pct s,,Gasoil 5000ppm,1526
9773,gasoil 0 5 pct sulphur,,Gasoil 5000ppm,1526
9774,gasoil 0.5 pctsulphur,,Gasoil 5000ppm,1526
9775,gasoil 0.5 pct sulphur,,Gasoil 5000ppm,1526
9776,gasoil 0.5pct sulphur,,Gasoil 5000ppm,1526
9777,gas oil 0.5pro,,Gasoil 5000ppm,1526
9778,gasoil 0.5% sulphur,,Gasoil 5000ppm,1526
9779,gasoil10,,Ultra Low Sulfur Diesel,2326
9780,gas oil10,,Ultra Low Sulfur Diesel,2326
9781,gasoil 10,,Ultra Low Sulfur Diesel,2326
9782,Gasoil 1000 ppm,,Gasoil 1000ppm,1516
9783,gasoil10ppm,,Ultra Low Sulfur Diesel,2326
9784,gas oil 10ppm,,Ultra Low Sulfur Diesel,2326
9785,gas oil (10ppm),,Ultra Low Sulfur Diesel,2326
9786,gas oil 10 ppm,,Ultra Low Sulfur Diesel,2326
9787,gasoil 10ppm,,Ultra Low Sulfur Diesel,2326
9788,gasoil (10ppm),,Ultra Low Sulfur Diesel,2326
9789,gasoil 10 ppm,,Ultra Low Sulfur Diesel,2326
9790,GASOIL 10PPM,,Ultra Low Sulfur Diesel,2326
9791,gasoil 10ppm 21,,Ultra Low Sulfur Diesel,2326
9792,"gasoil 10ppm (41,912적하)",,Ultra Low Sulfur Diesel,2326
9793,gasoil10ppm gasoil,,Ultra Low Sulfur Diesel,2326
9794,gasoil 10ppms,,Ultra Low Sulfur Diesel,2326
46512,UNLEADED GASOLINE (87),,"87 Gasoline",1010
9795,gasoil 10 ppm s,,Ultra Low Sulfur Diesel,2326
9796,gasoil 10 ppm sulfur,,Ultra Low Sulfur Diesel,2326
9797,gas oil 10 ppm sulphur,,Ultra Low Sulfur Diesel,2326
9798,gas oil 10ppm sulphur,,Ultra Low Sulfur Diesel,2326
9799,gasoil 10 ppm sulphur,,Ultra Low Sulfur Diesel,2326
28009,CONDENSADE,,Clean Condensate,1326
9800,gasoil 10ppm sulphur,,Ultra Low Sulfur Diesel,2326
9801,gasoil 10ppm sulphur max,,Ultra Low Sulfur Diesel,2326
9802,gasoil 10s (go10),,Ultra Low Sulfur Diesel,2326
9803,gasoil 2,,Gasoil,1510
9804,"gasoil 2, 3",,Gasoil,1510
9805,gasoil 2500 ppm,,Gasoil 2500ppm,1520
9806,gasoil 2500 ppm sulphur,,Gasoil 2500ppm,1520
9807,gasoil 2500ppm sulphur,,Gasoil 2500ppm,1520
9808,gas oil 3000 ppm,,Gasoil 3000ppm,1522
9809,gasoil 3000ppm sulphur max,,Gasoil 3000ppm,1522
9810,gas oil 500,,Gasoil 500ppm,1514
9876,gasoil/gasoline,,Clean petroleum products,1328
9812,gasoil 5000ppmsulphur,,Gasoil 5000ppm,1526
9813,gasoil 5000ppm sulphur,,Gasoil 5000ppm,1526
9814,gasoil 500pm sulphur max,,Gasoil 500ppm,1514
9815,gas oil(500ppm),,Gasoil 500ppm,1514
46513,REGULAR UNL87,,"87 Gasoline",1010
9817,gasoil (500ppm),,Gasoil 500ppm,1514
9818,gasoil 500 ppm,,Gasoil 500ppm,1514
9819,GAS OIL 500 PPM,,Gasoil 500ppm,1514
9820,gas oil (500ppm gasoil),,Gasoil 500ppm,1514
9823,gas oil 500ppm sulphur,,Gasoil 500ppm,1514
9824,gasoil 500 ppmsulphur,,Gasoil 500ppm,1514
9825,gasoil 500 ppm sulphur,,Gasoil 500ppm,1514
9826,gasoil 500ppm sulphur max,,Gasoil 500ppm,1514
9827,gasoil 500prm sulphur,,Gasoil 500ppm,1514
9828,gasoil 500s (go500),,Gasoil 500ppm,1514
9829,gasoil50ppm,,Gasoil 50ppm,1512
9830,gas oil 50ppm,,Gasoil 50ppm,1512
9831,gasoil 50 ppm,,Gasoil 50ppm,1512
9832,Gasoil 50 ppm,,Gasoil 50ppm,1512
9833,gasoil 50ppms,,Gasoil 50ppm,1512
9834,gasoil 50ppm sulphur,,Gasoil 50ppm,1512
9835,gasoil 50ppm sulphur max,,Gasoil 50ppm,1512
9836,gasoil a,,Gasoil,1510
9837,gas oil (ago),,Gasoil,1510
9838,gas oil argentina,,Gasoil,1510
9839,gasoil b,,Gasoil,1510
9840,gasoil bts,,Gasoil,1510
9841,gasoil c,,Gasoil,1510
9842,"gasoil corte 2,3a",,Gasoil,1510
9843,gasoil de vacio,,Gasoil,1510
9844,gasoil dgk (fo cutters),,Gasoil,1510
9845,gasoil / diesel / 2 oils,,Middle Distillates,1846
9846,gas oil (diesel a1),,Ultra Low Sulfur Diesel,2326
9847,gas oil diesel oil,,Ultra Low Sulfur Diesel,2326
9848,gas oil (diesel premium),,Gasoil,1510
9849,GASOIL DMA,,Gasoil,1510
9850,gas oil ds10,,Ultra Low Sulfur Diesel,2326
9851,gas oil ds10/ gasoline,,Clean petroleum products,1328
9852,gas oil ds500,,Gasoil 500ppm,1514
9853,gas oil ds500/ gasoline,,Clean petroleum products,1328
9854,gas oil ds500/ gasoline/gas oil s10,,Clean petroleum products,1328
9855,gasoil (duty suspended),,Gasoil,1510
9856,gasoile,,Gasoil,1510
9857,gasoil+esp,,Clean petroleum products,1328
9858,gasoil+esp+super,,Clean petroleum products,1328
9859,gasoil+essence,,Clean petroleum products,1328
9860,gasoil+ essence14,,Clean petroleum products,1328
9861,gas oil f-76,,F-76 Military Diesel,1484
9862,gas oil(f-76),,F-76 Military Diesel,1484
9863,gasoilf-76,,F-76 Military Diesel,1484
9865,gasoil+fuel,,Gasoil,1510
9866,gas oil gas oil,,Gasoil,1510
9867,gas oil (gasoil 0.1 pct sulphur),,Gasoil 1000ppm,1516
9868,gas oil(gasoil 0.1 pct sulphur),,Gasoil 1000ppm,1516
9869,gas oil (gasoil 0.7 pct sulphur),,Gasoil 7000ppm,1528
9870,gas oil (gasoil 10ppm),,Ultra Low Sulfur Diesel,2326
9871,gas oil (gasoil 10ppm s),,Ultra Low Sulfur Diesel,2326
9872,gas oil (gasoil 500ppm),,Gasoil 500ppm,1514
9873,gas oil (gasoil 50ppm),,Gasoil 50ppm,1512
9874,gas oil/gasoline,,Clean petroleum products,1328
9875,gas oil/ gasoline,,Clean petroleum products,1328
9877,gasoil&gasoline,,Clean petroleum products,1328
9878,gasoil+gasoline,,Clean petroleum products,1328
9879,gasoil / g-line,,Clean petroleum products,1328
9880,gas oil (high speed diesel),,Gasoil,1510
9881,gasoil (high speed diesel),,Gasoil,1510
9882,gasoil high speed diesel,,Gasoil,1510
9883,GASOIL (HIGH SULPHUR RAW DIESEL),,High Sulfur diesel,1600
9884,gas oil hs,,High Sulfur Gasoil,1604
9887,gas oil h.s.d.o,,High Sulfur diesel,1600
9889,gasoil hts,,Gasoil,1510
9891,gasoiline,,Gasoline,1534
9892,GASOILINE,,Gasoline,1534
9893,gas oil/jet,,Middle Distillates,1846
9894,gas oil+jet,,Middle Distillates,1846
9895,gas oil/jet a,,Middle Distillates,1846
9896,gas oil/jet a1,,Middle Distillates,1846
9897,gas oil/jet a-1,,Middle Distillates,1846
9898,gasoil & jet a1,,Middle Distillates,1846
9899,gasoil/jet a1,,Middle Distillates,1846
9900,gasoil/jet a-1,,Middle Distillates,1846
9901,gas oil+kero,,Middle Distillates,1846
9902,gasoil+l,,Gasoil,1510
9903,gas oil (lco),,Light Cycle Oil,1726
9904,gasoil (lco),,Gasoil,1510
46514,MOGAS 87 OCT RBOB,,"87 Gasoline",1010
9905,gasoil+lco,,Gasoil,1510
9906,gas oil (lco belnd component),,Light Cycle Oil,1726
9907,gas oil (lco blend componenet),,Gasoil,1510
9908,gas oil (lco blend component),,Light Cycle Oil,1726
9909,gasoillco blend component,,Light Cycle Oil,1726
9910,gasoil (lco blend component),,Light Cycle Oil,1726
9911,gasoillco(light cycle oil),,Light Cycle Oil,1726
9912,gasoillightcycleoil,,Light Cycle Oil,1726
9917,gas oil lsfo,,Gasoil,1510
9918,gas oil (lsmgo),,Gasoil,1510
9919,gas oil (lught cycle oil),,Light Cycle Oil,1726
9920,gasoil/mdo,,Gasoil,1510
9921,gas oil/metanol,,Clean petroleum products,1328
9922,gasoil/mgo,,Gasoil,1510
9923,gas oil mogas,,Gasoline,1534
9924,gas oil-nafta,,Clean petroleum products,1328
9925,gasoil+naphtha,,Clean petroleum products,1328
9926,gasoilne,,Gasoline,1534
9927,gas oilne,,Gasoline,1534
9929,gasoilne 92,,"92 Gasoline",1020
9930,gasoilne (ron 90),,"90 Gasoline",1016
